DMS结算订单,DMS行唯一ID,DMS行下层明细ID,DMS参考订单号码,DMS订单行号,工厂,DRP订单金额,DRP/LTC折扣金额,SD 凭证,交货,开票凭证,处理日期,处理时间,消息文本,信息类型,DMS收入确认回传,消息文本.1
ZRTC20260424025,1-7Z1TIV,QC@73282035,12508818,HLB-14f17028-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@73282036,12508818,HLB-14f170fe-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@73282038,12508818,HLB-14f1709e-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@73282041,12508818,HLB-14f170d3-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@73282043,12508818,HLB-14f170e9-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@73282045,12508818,HLB-14f17087-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@73282047,12508818,HLB-14f170b9-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@73282049,12508818,HLB-14f1703c-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@73282051,12508818,HLB-14f1706c-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863249,12508819,HLB-15136f32-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863251,12508819,HLB-15136f6c-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863252,12508819,HLB-14f1731e-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863254,12508819,HLB-15136f1b-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863256,12508819,HLB-15136fc5-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863262,12508819,HLB-14f1739b-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863263,12508819,HLB-15136ec9-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863266,12508819,HLB-14f17361-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863268,12508819,HLB-14f173af-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863271,12508819,HLB-14f1734a-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863272,12508819,HLB-14f17375-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863273,12508819,HLB-15136f99-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863274,12508819,HLB-14f17308-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863276,12508819,HLB-15136fb0-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863278,12508819,HLB-14f172df-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863279,12508819,HLB-15136f50-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863280,12508819,HLB-15136f83-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863282,12508819,HLB-14f172f5-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863285,12508819,HLB-15136fda-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@74863287,12508819,HLB-14f17388-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351309,12508835,HLB-16ed75bb-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351311,12508835,HLB-16ed7495-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351313,12508835,HLB-16ed750d-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351315,12508835,HLB-16ed764f-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351318,12508835,HLB-16ed77d4-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351319,12508835,HLB-16ed775e-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351321,12508835,HLB-16ed7665-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351326,12508835,HLB-16ed761a-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351327,12508835,HLB-16ed767e-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351329,12508835,HLB-16ed779f-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351330,12508835,HLB-16ed7742-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351333,12508835,HLB-16ed77ba-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351336,12508835,HLB-16ed7602-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351338,12508835,HLB-16ed752e-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351339,12508835,HLB-16ed759f-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351340,12508835,HLB-16ed7724-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351342,12508835,HLB-16ed77ef-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351343,12508835,HLB-16ed7570-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351344,12508835,HLB-16ed75d5-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@75351346,12508835,HLB-16ed777b-570e-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134682,12516721,HLB-29d29cd5-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134687,12516721,HLB-29d29d87-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134689,12516721,HLB-29d29eab-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134692,12516721,HLB-29d29e82-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134693,12516721,HLB-29d29e30-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134694,12516721,HLB-29d29ddc-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134696,12516721,HLB-29d29cff-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134699,12516721,HLB-29d29efd-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134701,12516721,HLB-29d29db2-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134705,12516721,HLB-29d29ed4-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134706,12516721,HLB-29d29f4b-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134707,12516721,HLB-29d29e5b-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134708,12516721,HLB-29d29d54-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134709,12516721,HLB-29d29d2c-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134710,12516721,HLB-29d29f74-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134712,12516721,HLB-29d29fc6-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134713,12516721,HLB-29d29e07-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134714,12516721,HLB-29d29f9d-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134715,12516721,HLB-29d29fed-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76134717,12516721,HLB-29d29f24-5880-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76173331,12549578,HLB-316cfdcc-5d4a-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76173334,12549578,HLB-316cfe7b-5d4a-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76173335,12549578,HLB-316cfd96-5d4a-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76173337,12549578,HLB-316cfef2-5d4a-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76173338,12549578,HLB-316cfecb-5d4a-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76173340,12549578,HLB-316cfe27-5d4a-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76173341,12549578,HLB-316cfe53-5d4a-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76173342,12549578,HLB-316cfea3-5d4a-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76173348,12549578,HLB-316cfdf8-5d4a-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76173349,12549578,HLB-316cff1a-5d4a-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76178404,12561327,HLB-52bb5166-5eeb-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76178406,12561327,HLB-52bb512d-5eeb-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76178411,12561327,HLB-52bb50ea-5eeb-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76178412,12561327,HLB-52bb50c1-5eeb-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76178413,12561327,HLB-52bb511a-5eeb-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76178415,12561327,HLB-52bb50d6-5eeb-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76178417,12561327,HLB-52bb5105-5eeb-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76178420,12561327,HLB-52bb5153-5eeb-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76178421,12561327,HLB-52bb5179-5eeb-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76178423,12561327,HLB-52bb5140-5eeb-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564688,12375043,HLB-0dc8753a-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564689,12375043,HLB-0dc87410-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564690,12375043,HLB-0dc873f7-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564691,12375043,HLB-0dc87551-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564692,12375043,HLB-0deace49-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564693,12375043,HLB-0dc875a2-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564694,12375043,HLB-0deace2c-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564695,12375043,HLB-0deace7b-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564696,12375043,HLB-0dc875f5-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564697,12375043,HLB-0deace16-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564698,12375043,HLB-0dc8766c-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564699,12375043,HLB-0dc874e0-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564700,12375043,HLB-0deacdf9-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564701,12375043,HLB-0deacde2-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564702,12375043,HLB-0dc874c8-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564703,12375043,HLB-0dc87644-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564704,12375043,HLB-0dc87630-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564705,12375043,HLB-0dc87525-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564706,12375043,HLB-0dc8758d-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564707,12375043,HLB-0dc87565-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564708,12375043,HLB-0dc875b6-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564709,12375043,HLB-0dc87424-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564710,12375043,HLB-0dc87658-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
ZRTC20260424025,1-7Z1TIV,QC@76564711,12375043,HLB-0deace61-4f18-11f0-8cdb-0c42a112278c,1000.0,-282.06,0,60245992,,920835973,2026-04-26,12:21:30,销售订单0060245992创建成功开票：0920835973,S,1,成功
